2019-04-17 13:29:44,191 [Worker-67: Launching Starter] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-04-17 13:29:44,193 [Worker-67: Launching Starter] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-04-17 13:29:44,197 [Worker-67: Launching Starter] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-04-17 13:30:34,172 [Worker-67: Launching Starter] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-04-17 13:30:34,180 [Worker-67: Launching Starter] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-04-17 13:30:34,181 [Worker-67: Launching Starter] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-04-17 13:30:34,186 [Worker-67: Launching Starter] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-04-17 13:31:02,408 [Worker-69: Launching Starter] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-04-17 13:31:02,413 [Worker-69: Launching Starter] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-04-17 13:31:02,414 [Worker-69: Launching Starter] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-04-17 13:31:02,418 [Worker-69: Launching Starter] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-04-17 13:42:20,645 [Worker-67: Launching Starter] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-04-17 13:42:20,649 [Worker-67: Launching Starter] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-04-17 13:42:20,650 [Worker-67: Launching Starter] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-04-17 13:42:20,653 [Worker-67: Launching Starter] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-04-17 13:42:52,245 [Worker-70: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-04-17 13:42:52,251 [Worker-70: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-04-17 13:42:52,252 [Worker-70: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-04-17 13:42:52,255 [Worker-70: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-04-17 13:43:01,564 [Worker-67: Launching Starter] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-04-17 13:43:01,570 [Worker-67: Launching Starter] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-04-17 13:43:01,571 [Worker-67: Launching Starter] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-04-17 13:43:01,574 [Worker-67: Launching Starter] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-04-17 13:56:48,443 [Worker-75: Launching Starter] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-04-17 13:56:48,449 [Worker-75: Launching Starter] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-04-17 13:56:48,450 [Worker-75: Launching Starter] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-04-17 13:56:48,454 [Worker-75: Launching Starter] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-04-17 13:57:11,905 [Worker-74: Launching Starter] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-04-17 13:57:11,910 [Worker-74: Launching Starter] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-04-17 13:57:11,911 [Worker-74: Launching Starter] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-04-17 13:57:11,914 [Worker-74: Launching Starter] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-04-17 13:57:41,398 [Worker-74: Launching Starter] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-04-17 13:57:41,402 [Worker-74: Launching Starter] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-04-17 13:57:41,403 [Worker-74: Launching Starter] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-04-17 13:57:41,407 [Worker-74: Launching Starter] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-04-17 14:07:43,437 [Worker-76: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-04-17 14:07:43,446 [Worker-76: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-04-17 14:07:43,448 [Worker-76: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-04-17 14:07:43,454 [Worker-76: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-04-17 14:15:13,603 [Worker-76: Launching Starter] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-04-17 14:15:13,608 [Worker-76: Launching Starter] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-04-17 14:15:13,625 [Worker-76: Launching Starter] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-04-17 14:15:13,629 [Worker-76: Launching Starter] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-04-17 14:17:40,590 [Worker-70: Launching Starter] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-04-17 14:17:40,594 [Worker-70: Launching Starter] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-04-17 14:17:40,597 [Worker-70: Launching Starter] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-04-17 14:17:40,600 [Worker-70: Launching Starter] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-04-17 14:18:25,767 [Worker-64: Launching Starter] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-04-17 14:18:25,773 [Worker-64: Launching Starter] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-04-17 14:18:25,774 [Worker-64: Launching Starter] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-04-17 14:18:25,778 [Worker-64: Launching Starter] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-04-17 14:24:15,651 [Worker-70: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-04-17 14:24:15,656 [Worker-70: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-04-17 14:24:15,659 [Worker-70: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-04-17 14:24:15,663 [Worker-70: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-04-18 12:18:06,787 [Worker-6: Loading available Gradle versions] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2019-04-18 12:44:28,118 [Worker-15: Launching Starter] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-04-18 12:44:28,126 [Worker-15: Launching Starter] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-04-18 12:44:28,127 [Worker-15: Launching Starter] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-04-18 12:44:28,129 [Worker-15: Launching Starter] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-04-18 13:51:38,886 [Worker-18: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-04-18 13:51:41,018 [Worker-18: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-04-18 13:51:41,020 [Worker-18: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-04-18 13:51:41,023 [Worker-18: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-04-18 13:51:54,662 [Worker-22: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-04-18 13:51:54,665 [Worker-22: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-04-18 13:51:54,666 [Worker-22: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-04-18 13:51:54,668 [Worker-22: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-04-18 14:00:57,004 [Worker-16: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-04-18 14:00:57,007 [Worker-16: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-04-18 14:00:57,008 [Worker-16: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-04-18 14:00:57,010 [Worker-16: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-04-18 14:11:33,265 [Worker-23: Launching Starter] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-04-18 14:11:33,268 [Worker-23: Launching Starter] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-04-18 14:11:33,269 [Worker-23: Launching Starter] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-04-18 14:11:33,272 [Worker-23: Launching Starter] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-04-18 14:12:23,339 [Worker-26: Launching Starter] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-04-18 14:12:23,343 [Worker-26: Launching Starter] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-04-18 14:12:23,344 [Worker-26: Launching Starter] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-04-18 14:12:23,346 [Worker-26: Launching Starter] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-04-18 14:16:08,016 [Worker-23: Launching Starter] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-04-18 14:16:08,149 [Worker-23: Launching Starter] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-04-18 14:16:08,150 [Worker-23: Launching Starter] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-04-18 14:16:08,152 [Worker-23: Launching Starter] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-04-18 14:18:41,703 [Worker-28: Launching Starter] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-04-18 14:18:41,708 [Worker-28: Launching Starter] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-04-18 14:18:41,710 [Worker-28: Launching Starter] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-04-18 14:18:41,713 [Worker-28: Launching Starter] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-04-18 14:20:22,662 [Worker-25: Launching Starter] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-04-18 14:20:22,668 [Worker-25: Launching Starter] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-04-18 14:20:22,672 [Worker-25: Launching Starter] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-04-18 14:20:22,674 [Worker-25: Launching Starter] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-04-18 14:21:54,704 [Worker-28: Launching Starter] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-04-18 14:21:54,707 [Worker-28: Launching Starter] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-04-18 14:21:54,708 [Worker-28: Launching Starter] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-04-18 14:21:54,710 [Worker-28: Launching Starter] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-04-18 14:29:51,886 [Worker-31: Launching Starter] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-04-18 14:29:51,888 [Worker-31: Launching Starter] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-04-18 14:29:51,889 [Worker-31: Launching Starter] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-04-18 14:29:51,893 [Worker-31: Launching Starter] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-04-18 14:30:21,837 [Worker-25: Launching Starter] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-04-18 14:30:21,839 [Worker-25: Launching Starter] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-04-18 14:30:21,840 [Worker-25: Launching Starter] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-04-18 14:30:21,842 [Worker-25: Launching Starter] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-04-18 14:32:38,771 [Worker-23: Launching Starter] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-04-18 14:32:38,776 [Worker-23: Launching Starter] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-04-18 14:32:38,777 [Worker-23: Launching Starter] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-04-18 14:32:38,780 [Worker-23: Launching Starter] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-04-29 09:47:50,501 [Worker-5: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2019-04-29 09:47:56,128 [Worker-2: Building workspace] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com:BuuretraumMaven:0.0.1-SNAPSHOT @ C:\Users\cstring\DATA\BuuretraumDev\Buuretraum\Buuretraum\BuuretraumMaven\pom.xml.
2019-04-29 09:47:56,128 [Worker-8: Updating Maven Dependencies] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com:BuuretraumMaven:0.0.1-SNAPSHOT @ C:\Users\cstring\DATA\BuuretraumDev\Buuretraum\Buuretraum\BuuretraumMaven\pom.xml.
2019-04-29 09:47:58,741 [Worker-2: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-04-29 09:47:58,747 [Worker-2: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\cstring\DATA\BuuretraumDev\Buuretraum\Buuretraum\BuuretraumMaven\src\main\resources
2019-04-29 09:47:58,751 [Worker-2: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-04-29 09:47:58,797 [Worker-2: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\cstring\DATA\BuuretraumDev\Buuretraum\Buuretraum\BuuretraumMaven\src\test\resources
2019-04-29 09:48:01,081 [Worker-13: Updating Maven Dependencies] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com:BuuretraumMaven:0.0.1-SNAPSHOT @ C:\Users\cstring\DATA\BuuretraumDev\Buuretraum\Buuretraum\BuuretraumMaven\pom.xml.
2019-04-29 09:48:02,143 [Worker-14: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-04-29 09:48:02,146 [Worker-14: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\cstring\DATA\BuuretraumDev\Buuretraum\Buuretraum\BuuretraumMaven\src\main\resources
2019-04-29 09:48:02,148 [Worker-14: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-04-29 09:48:02,151 [Worker-14: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\cstring\DATA\BuuretraumDev\Buuretraum\Buuretraum\BuuretraumMaven\src\test\resources
2019-04-29 09:50:35,781 [Worker-12: Launching starter] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-04-29 09:50:35,786 [Worker-12: Launching starter] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\cstring\DATA\BuuretraumDev\Buuretraum\Buuretraum\BuuretraumMaven\src\main\resources
2019-04-29 09:50:35,790 [Worker-12: Launching starter] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-04-29 09:50:35,794 [Worker-12: Launching starter] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\cstring\DATA\BuuretraumDev\Buuretraum\Buuretraum\BuuretraumMaven\src\test\resources
2019-04-29 09:51:04,563 [Worker-14: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-04-29 09:51:04,566 [Worker-14: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\cstring\DATA\BuuretraumDev\Buuretraum\Buuretraum\BuuretraumMaven\src\main\resources
2019-04-29 09:51:04,567 [Worker-14: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-04-29 09:51:04,570 [Worker-14: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\cstring\DATA\BuuretraumDev\Buuretraum\Buuretraum\BuuretraumMaven\src\test\resources
2019-04-29 09:57:43,546 [Worker-19: Launching starter] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-04-29 09:57:43,552 [Worker-19: Launching starter] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\cstring\DATA\BuuretraumDev\Buuretraum\Buuretraum\BuuretraumMaven\src\main\resources
2019-04-29 09:57:43,554 [Worker-19: Launching starter] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-04-29 09:57:43,557 [Worker-19: Launching starter] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\cstring\DATA\BuuretraumDev\Buuretraum\Buuretraum\BuuretraumMaven\src\test\resources
2019-04-29 09:58:07,583 [Worker-18: Launching starter] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-04-29 09:58:07,586 [Worker-18: Launching starter] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\cstring\DATA\BuuretraumDev\Buuretraum\Buuretraum\BuuretraumMaven\src\main\resources
2019-04-29 09:58:07,588 [Worker-18: Launching starter] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-04-29 09:58:07,591 [Worker-18: Launching starter] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\cstring\DATA\BuuretraumDev\Buuretraum\Buuretraum\BuuretraumMaven\src\test\resources
2019-04-29 09:58:23,568 [Worker-8: Launching starter] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-04-29 09:58:23,570 [Worker-8: Launching starter] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\cstring\DATA\BuuretraumDev\Buuretraum\Buuretraum\BuuretraumMaven\src\main\resources
2019-04-29 09:58:23,572 [Worker-8: Launching starter] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-04-29 09:58:23,574 [Worker-8: Launching starter] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\cstring\DATA\BuuretraumDev\Buuretraum\Buuretraum\BuuretraumMaven\src\test\resources
2019-04-29 09:58:46,862 [Worker-15: Launching starter] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-04-29 09:58:46,865 [Worker-15: Launching starter] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\cstring\DATA\BuuretraumDev\Buuretraum\Buuretraum\BuuretraumMaven\src\main\resources
2019-04-29 09:58:46,868 [Worker-15: Launching starter] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-04-29 09:58:46,870 [Worker-15: Launching starter] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\cstring\DATA\BuuretraumDev\Buuretraum\Buuretraum\BuuretraumMaven\src\test\resources
2019-04-29 09:59:10,048 [Worker-19: Launching starter] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-04-29 09:59:10,051 [Worker-19: Launching starter] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\cstring\DATA\BuuretraumDev\Buuretraum\Buuretraum\BuuretraumMaven\src\main\resources
2019-04-29 09:59:10,055 [Worker-19: Launching starter] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-04-29 09:59:10,058 [Worker-19: Launching starter] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\cstring\DATA\BuuretraumDev\Buuretraum\Buuretraum\BuuretraumMaven\src\test\resources
2019-04-29 10:33:31,717 [Worker-19: Launching starter] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-04-29 10:33:31,720 [Worker-19: Launching starter] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\cstring\DATA\BuuretraumDev\Buuretraum\Buuretraum\BuuretraumMaven\src\main\resources
2019-04-29 10:33:31,721 [Worker-19: Launching starter] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-04-29 10:33:31,723 [Worker-19: Launching starter] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\cstring\DATA\BuuretraumDev\Buuretraum\Buuretraum\BuuretraumMaven\src\test\resources
2019-04-29 10:34:49,667 [Worker-23: Launching starter] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-04-29 10:34:49,674 [Worker-23: Launching starter] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\cstring\DATA\BuuretraumDev\Buuretraum\Buuretraum\BuuretraumMaven\src\main\resources
2019-04-29 10:34:49,676 [Worker-23: Launching starter] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2019-04-29 10:34:49,679 [Worker-23: Launching starter] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\cstring\DATA\BuuretraumDev\Buuretraum\Buuretraum\BuuretraumMaven\src\test\resources
2019-04-29 10:39:26,910 [Worker-13: Launching starter] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
